0,-0.11,,,
0,-0.11,,,
0.067218945,-0.021266453,,,
0.067218945,-0.021266453,,,
0.138844346,-0.075525344,,,
0.138844346,-0.075525344,,,
0.138844346,-0.075525344,,,
0.138844346,-0.075525344,,,
0.277688695,-0.041050688,,,
0.277688695,-0.041050688,,,
0.349314096,-0.095309577,,,
0.349314096,-0.095309577,,,
0.349314096,-0.095309577,,,
0.349314096,-0.095309577,,,
0.349314096,-0.095309577,,,
0.349314096,-0.095309577,,,
0.488158441,-0.060834917,,,
0.488158441,-0.060834917,,,
0.559783844,-0.115093805,,,
0.559783844,-0.115093805,,,
0.698628188,-0.080619141,,,
0.698628188,-0.080619141,,,
0.698628188,-0.080619141,,,
0.698628188,-0.080619141,,,
0.83747253,-0.046144474,,,
0.83747253,-0.046144474,,,
0.909097931,-0.100403357,,,
0.909097931,-0.100403357,,,
0.909097931,-0.100403357,,,
0.909097931,-0.100403357,,,
1.047942272,-0.065928687,,,
1.047942272,-0.065928687,,,
1.047942272,-0.065928687,,,
1.047942272,-0.065928687,,,
1.119567677,-0.120187571,,,
1.119567677,-0.120187571,,,
1.258412013,-0.085712897,,,
1.258412013,-0.085712897,,,
1.258412013,-0.085712897,,,
1.258412013,-0.085712897,,,
1.397256352,-0.05123822,,,
1.397256352,-0.05123822,,,
1.397256352,-0.05123822,,,
1.397256352,-0.05123822,,,
1.468881753,-0.105497098,,,
1.468881753,-0.105497098,,,
1.607726091,-0.07102242,,,
1.607726091,-0.07102242,,,
1.607726091,-0.07102242,,,
1.607726091,-0.07102242,,,
1.679351492,-0.125281295,,,
1.679351492,-0.125281295,,,
1.818195827,-0.090806613,,,
1.818195827,-0.090806613,,,
1.818195827,-0.090806613,,,
1.818195827,-0.090806613,,,
1.818195827,-0.090806613,,,
1.818195827,-0.090806613,,,
1.95704016,-0.056331928,,,
1.95704016,-0.056331928,,,
2.028665563,-0.110590801,,,
2.028665563,-0.110590801,,,
2.167509894,-0.076116113,,,
2.167509894,-0.076116113,,,
2.167509894,-0.076116113,,,
2.167509894,-0.076116113,,,
2.239135296,-0.130374982,,,
2.239135296,-0.130374982,,,
2.306354223,-0.041641421,,,
2.306354223,-0.041641421,,,
2.377979626,-0.09590029,,,
2.377979626,-0.09590029,,,
2.449605031,-0.15015916,,,
2.449605031,-0.15015916,,,
2.516823957,-0.061425598,,,
2.516823957,-0.061425598,,,
2.516823957,-0.061425598,,,
2.516823957,-0.061425598,,,
2.588449358,-0.115684463,,,
2.588449358,-0.115684463,,,
2.727293684,-0.081209767,,,
2.727293684,-0.081209767,,,
2.798919088,-0.135468632,,,
2.798919088,-0.135468632,,,
2.866138011,-0.046735066,,,
2.866138011,-0.046735066,,,
2.937763414,-0.100993929,,,
2.937763414,-0.100993929,,,
2.937763414,-0.100993929,,,
2.937763414,-0.100993929,,,
3.076607738,-0.066519226,,,
3.076607738,-0.066519226,,,
3.148233139,-0.120778086,,,
3.148233139,-0.120778086,,,
3.148233139,-0.120778086,,,
3.148233139,-0.120778086,,,
3.215452059,-0.03204452,,,
3.215452059,-0.03204452,,,
3.287077463,-0.086303381,,,
3.287077463,-0.086303381,,,
3.425921783,-0.051828671,,,
3.425921783,-0.051828671,,,
3.497547186,-0.106087528,,,
3.497547186,-0.106087528,,,
3.497547186,-0.106087528,,,
3.497547186,-0.106087528,,,
3.636391506,-0.071612816,,,
3.636391506,-0.071612816,,,
3.708016907,-0.125871671,,,
3.708016907,-0.125871671,,,
3.708016907,-0.125871671,,,
3.708016907,-0.125871671,,,
3.846861227,-0.091396956,,,
3.846861227,-0.091396956,,,
3.846861227,-0.091396956,,,
3.846861227,-0.091396956,,,
3.846861227,-0.091396956,,,
3.846861227,-0.091396956,,,
4.057330945,-0.111181088,,,
4.057330945,-0.111181088,,,
4.057330945,-0.111181088,,,
4.057330945,-0.111181088,,,
4.19617526,-0.076706367,,,
4.19617526,-0.076706367,,,
4.19617526,-0.076706367,,,
4.19617526,-0.076706367,,,
4.267800663,-0.130965216,,,
4.267800663,-0.130965216,,,
4.406644977,-0.096490492,,,
4.406644977,-0.096490492,,,
4.406644977,-0.096490492,,,
4.406644977,-0.096490492,,,
4.545489287,-0.062015762,,,
4.545489287,-0.062015762,,,
4.545489287,-0.062015762,,,
4.545489287,-0.062015762,,,
4.545489287,-0.062015762,,,
4.545489287,-0.062015762,,,
4.755959001,-0.081799878,,,
4.755959001,-0.081799878,,,
4.755959001,-0.081799878,,,
4.755959001,-0.081799878,,,
4.894803311,-0.047325144,,,
4.894803311,-0.047325144,,,
4.894803311,-0.047325144,,,
4.894803311,-0.047325144,,,
4.966428714,-0.101583987,,,
4.966428714,-0.101583987,,,
4.966428714,-0.101583987,,,
5.105273021,-0.067109251,,,
5.105273021,-0.067109251,,,
5.105273021,-0.067109251,,,
5.176898424,-0.121368091,,,
5.176898424,-0.121368091,,,
5.176898424,-0.121368091,,,
5.176898424,-0.121368091,,,
5.244117328,-0.032634513,,,
5.244117328,-0.032634513,,,
5.454587034,-0.052418608,,,
5.454587034,-0.052418608,,,
5.454587034,-0.052418608,,,
5.454587034,-0.052418608,,,
5.526212439,-0.106677446,,,
5.526212439,-0.106677446,,,
5.526212439,-0.106677446,,,
5.66505674,-0.072202698,,,
5.736682143,-0.126461533,,,
5.736682143,-0.126461533,,,
5.803901042,-0.037727951,,,
5.803901042,-0.037727951,,,
5.875526444,-0.091986784,,,
5.875526444,-0.091986784,,,
6.014370743,-0.057512031,,,
6.014370743,-0.057512031,,,
6.014370743,-0.057512031,,,
6.014370743,-0.057512031,,,
6.014370743,-0.057512031,,,
6.014370743,-0.057512031,,,
6.153215042,-0.023037277,,,
6.153215042,-0.023037277,,,
6.224840445,-0.077296107,,,
6.224840445,-0.077296107,,,
6.296465848,-0.131554936,,,
6.296465848,-0.131554936,,,
6.363684742,-0.04282135,,,
6.363684742,-0.04282135,,,
6.435310145,-0.097080178,,,
6.435310145,-0.097080178,,,
6.574154441,-0.062605417,,,
6.574154441,-0.062605417,,,
6.574154441,-0.062605417,,,
6.574154441,-0.062605417,,,
6.574154441,-0.062605417,,,
6.574154441,-0.062605417,,,
6.645779842,-0.116864241,,,
6.645779842,-0.116864241,,,
6.784624136,-0.082389477,,,
6.784624136,-0.082389477,,,
6.856249542,-0.136648301,,,
6.856249542,-0.136648301,,,
6.923468431,-0.047914712,,,
6.923468431,-0.047914712,,,
6.923468431,-0.047914712,,,
6.923468431,-0.047914712,,,
6.995093832,-0.102173532,,,
6.995093832,-0.102173532,,,
7.133938124,-0.067698762,,,
7.133938124,-0.067698762,,,
7.205563527,-0.121957581,,,
