0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0.05
21.99,0.2
22.96,0.45
23.89,0.79
24.79,1.22
25.65,1.75
26.44,2.35
27.17,3.03
27.83,3.78
28.41,4.6
28.91,5.46
29.32,6.38
29.64,7.33
29.85,8.3
29.97,9.29
30.05,10.29
30.12,11.29
30.19,12.29
30.26,13.28
30.33,14.28
30.4,15.28
30.47,16.28
30.54,17.27
30.61,18.27
30.68,19.27
30.75,20.27
30.82,21.26
30.89,22.26
30.97,23.26
31.04,24.26
31.11,25.25
31.18,26.25
31.25,27.25
31.32,28.25
31.39,29.24
